Dec 07 2019 07: +0,2.591,146
Dec 07 2019 08: +0,2.591,393
Dec 07 2019 09: +0,2.604,191
Dec 07 2019 10: +0,2.584,237
Dec 07 2019 11: +0,2.538,76
Dec 07 2019 12: +0,2.571,148
Dec 07 2019 13: +0,2.586,242
Dec 07 2019 14: +0,2.528,153
Dec 07 2019 15: +0,2.607,361
Dec 07 2019 16: +0,2.566,398
Dec 07 2019 17: +0,2.521,99
Dec 07 2019 18: +0,2.536,968
Dec 07 2019 19: +0,2.55,305
Dec 07 2019 20: +0,2.567,141
Dec 07 2019 21: +0,2.554,125
Dec 07 2019 22: +0,2.545,88
Dec 07 2019 23: +0,2.545,83
Dec 08 2019 00: +0,2.447,120
Dec 08 2019 01: +0,2.566,94
Dec 08 2019 02: +0,2.48,121
Dec 08 2019 03: +0,2.525,79
Dec 08 2019 04: +0,2.529,39
Dec 08 2019 05: +0,2.556,29
Dec 08 2019 06: +0,2.562,72
Dec 08 2019 07: +0,2.532,56
Dec 08 2019 08: +0,2.521,56
Dec 08 2019 09: +0,2.536,121
Dec 08 2019 10: +0,2.543,70
Dec 08 2019 11: +0,2.528,145
Dec 08 2019 12: +0,2.517,171
Dec 08 2019 13: +0,2.533,198
Dec 08 2019 14: +0,2.533,128
Dec 08 2019 15: +0,2.536,135
Dec 08 2019 16: +0,2.523,155
Dec 08 2019 17: +0,2.525,100
Dec 08 2019 18: +0,2.523,80
Dec 08 2019 19: +0,2.521,159
Dec 08 2019 20: +0,4.931,1270
Dec 08 2019 21: +0,2.543,311
Dec 08 2019 22: +0,2.572,147
Dec 08 2019 23: +0,2.561,92
Dec 09 2019 00: +0,2.585,66
Dec 09 2019 01: +0,2.579,26
Dec 09 2019 02: +0,2.521,61
Dec 09 2019 03: +0,2.58,44
Dec 09 2019 04: +0,2.591,218
Dec 09 2019 05: +0,2.585,390
Dec 09 2019 06: +0,2.585,138
Dec 09 2019 07: +0,2.584,107
Dec 09 2019 08: +0,2.585,75
Dec 09 2019 09: +0,2.595,55
Dec 09 2019 10: +0,2.596,67
Dec 09 2019 11: +0,2.587,68
Dec 09 2019 12: +0,2.621,110
Dec 09 2019 13: +0,2.629,79
Dec 09 2019 14: +0,2.613,173
Dec 09 2019 15: +0,2.606,143
Dec 09 2019 16: +0,2.625,83
Dec 09 2019 17: +0,2.62,134
Dec 09 2019 18: +0,2.63,2238
Dec 09 2019 19: +0,2.64,276
Dec 09 2019 20: +0,2.636,93
Dec 09 2019 21: +0,2.609,149
Dec 09 2019 22: +0,2.591,159
Dec 09 2019 23: +0,2.622,655
Dec 10 2019 00: +0,2.619,112
Dec 10 2019 01: +0,2.601,86
Dec 10 2019 02: +0,2.627,91
Dec 10 2019 03: +0,2.614,100
Dec 10 2019 04: +0,2.578,68
Dec 10 2019 05: +0,2.621,58
Dec 10 2019 06: +0,2.622,28
Dec 10 2019 07: +0,2.633,93
Dec 10 2019 08: +0,2.623,70
Dec 10 2019 09: +0,2.613,46
Dec 10 2019 10: +0,2.604,135
Dec 10 2019 11: +0,2.612,105
Dec 10 2019 12: +0,2.601,50
Dec 10 2019 13: +0,2.611,114
Dec 10 2019 14: +0,2.609,88
Dec 10 2019 15: +0,2.603,184
Dec 10 2019 16: +0,2.609,121
Dec 10 2019 17: +0,2.603,180
Dec 10 2019 18: +0,2.607,310
Dec 10 2019 19: +0,2.591,79
Dec 10 2019 20: +0,2.577,64
Dec 10 2019 21: +0,2.589,97
Dec 10 2019 22: +0,2.591,105
Dec 10 2019 23: +0,2.598,91
Dec 11 2019 00: +0,2.591,45
Dec 11 2019 01: +0,2.594,69
Dec 11 2019 02: +0,2.595,43
Dec 11 2019 03: +0,2.595,21
Dec 11 2019 04: +0,2.596,50
Dec 11 2019 05: +0,2.603,157
Dec 11 2019 06: +0,2.602,52
Dec 11 2019 07: +0,2.589,124
Dec 11 2019 08: +0,2.602,97
Dec 11 2019 09: +0,2.602,266
Dec 11 2019 10: +0,2.601,263
Dec 11 2019 11: +0,2.595,75
Dec 11 2019 12: +0,2.599,88
Dec 11 2019 13: +0,2.58,254
Dec 11 2019 14: +0,2.572,111
Dec 11 2019 15: +0,2.585,235
Dec 11 2019 16: +0,2.553,154
Dec 11 2019 17: +0,2.548,135
Dec 11 2019 18: +0,2.532,294
Dec 11 2019 19: +0,2.548,200
Dec 11 2019 20: +0,2.549,124
Dec 11 2019 21: +0,2.544,69
Dec 11 2019 22: +0,2.544,131
Dec 11 2019 23: +0,2.538,61
Dec 12 2019 00: +0,2.521,213
Dec 12 2019 01: +0,2.534,145
Dec 12 2019 02: +0,2.535,331
Dec 12 2019 03: +0,2.521,217
Dec 12 2019 04: +0,2.521,302
Dec 12 2019 05: +0,2.518,95
Dec 12 2019 06: +0,4.991,619
Dec 12 2019 07: +0,2.499,394
Dec 12 2019 08: +0,2.502,252
Dec 12 2019 09: +0,4.91,1338
Dec 12 2019 10: +0,2.48,386
Dec 12 2019 11: +0,2.475,651
Dec 12 2019 12: +0,2.457,212
Dec 12 2019 13: +0,2.41,152
Dec 12 2019 14: +0,21.636,993
Dec 12 2019 15: +0,4.778,1282
Dec 12 2019 16: +0,9.625,1469
Dec 12 2019 17: +0,7.263,1239
Dec 12 2019 18: +0,4.813,1152
Dec 12 2019 19: +0,2.482,2631
Dec 12 2019 20: +0,2.494,886
Dec 12 2019 21: +0,4.991,1190
Dec 12 2019 22: +0,2.515,734
Dec 12 2019 23: +0,2.47,117
Dec 13 2019 00: +0,2.491,289
Dec 13 2019 01: +0,2.476,149
Dec 13 2019 02: +0,2.486,148
Dec 13 2019 03: +0,12.379,478
Dec 13 2019 04: +0,4.958,663
Dec 13 2019 05: +0,2.482,180
Dec 13 2019 06: +0,27.28,3732
Dec 13 2019 07: +0,2.438,319
Dec 13 2019 08: +0,2.434,412
Dec 13 2019 09: +0,2.418,402
Dec 13 2019 10: +0,2.321,1383
Dec 13 2019 11: +0,2.275,443
Dec 13 2019 12: +0,2.15,658
Dec 13 2019 13: +0,2.146,613
Dec 13 2019 14: +0,2.151,512
Dec 13 2019 15: +0,2.237,252
Dec 13 2019 16: +0,2.298,270
Dec 13 2019 17: +0,2.262,315
Dec 13 2019 18: +0,2.254,173
Dec 13 2019 19: +0,2.286,471
Dec 13 2019 20: +0,2.286,187
Dec 13 2019 21: +0,2.264,157
Dec 13 2019 22: +0,2.293,187
Dec 13 2019 23: +0,2.266,258
Dec 14 2019 00: +0,2.264,130
Dec 14 2019 01: +0,2.264,212
Dec 14 2019 02: +0,2.308,141
Dec 14 2019 03: +0,2.309,371
Dec 14 2019 04: +0,2.308,141
Dec 14 2019 05: +0,2.308,85
Dec 14 2019 06: +0,2.309,111
Dec 14 2019 07: +0,2.307,151
Dec 14 2019 08: +0,2.295,357
Dec 14 2019 09: +0,2.308,173
Dec 14 2019 10: +0,2.308,143
Dec 14 2019 11: +0,2.298,240
Dec 14 2019 12: +0,2.307,279
Dec 14 2019 13: +0,2.304,207
Dec 14 2019 14: +0,2.298,118
Dec 14 2019 15: +0,2.307,287
Dec 14 2019 16: +0,2.304,396
Dec 14 2019 17: +0,2.316,240
Dec 14 2019 18: +0,2.316,145
Dec 14 2019 19: +0,2.314,276
Dec 14 2019 20: +0,2.316,144
Dec 14 2019 21: +0,2.318,169
Dec 14 2019 22: +0,2.311,256
Dec 14 2019 23: +0,2.313,159
Dec 15 2019 00: +0,2.304,157
Dec 15 2019 01: +0,2.317,200
Dec 15 2019 02: +0,2.317,85
Dec 15 2019 03: +0,2.316,242
Dec 15 2019 04: +0,2.317,119
Dec 15 2019 05: +0,2.323,111
Dec 15 2019 06: +0,2.326,236
Dec 15 2019 07: +0,2.332,53
Dec 15 2019 08: +0,2.378,516
Dec 15 2019 09: +0,2.378,230
Dec 15 2019 10: +0,2.376,185
Dec 15 2019 11: +0,2.376,467
Dec 15 2019 12: +0,2.391,213
Dec 15 2019 13: +0,2.395,170
Dec 15 2019 14: +0,2.395,118
Dec 15 2019 15: +0,2.392,167
Dec 15 2019 16: +0,2.401,344
Dec 15 2019 17: +0,2.383,169
Dec 15 2019 18: +0,2.358,265
Dec 15 2019 19: +0,2.378,148
Dec 15 2019 20: +0,2.377,170
Dec 15 2019 21: +0,2.373,109
Dec 15 2019 22: +0,2.375,132
Dec 15 2019 23: +0,2.376,223
Dec 16 2019 00: +0,2.376,114
Dec 16 2019 01: +0,2.379,60
Dec 16 2019 02: +0,2.36,301
Dec 16 2019 03: +0,2.393,1118
Dec 16 2019 04: +0,2.38,167
Dec 16 2019 05: +0,2.378,117
Dec 16 2019 06: +0,2.366,49
Dec 16 2019 07: +0,2.368,171
Dec 16 2019 08: +0,2.377,368
Dec 16 2019 09: +0,2.342,192
Dec 16 2019 10: +0,2.342,124
Dec 16 2019 11: +0,2.36,271
Dec 16 2019 12: +0,2.378,172
Dec 16 2019 13: +0,2.368,112
Dec 16 2019 14: +0,2.343,633
Dec 16 2019 15: +0,2.328,2045
Dec 16 2019 16: +0,2.333,375
Dec 16 2019 17: +0,2.331,347
Dec 16 2019 18: +0,2.331,137
Dec 16 2019 19: +0,2.284,144
Dec 16 2019 20: +0,2.3,175
Dec 16 2019 21: +0,2.268,652
Dec 16 2019 22: +0,2.317,247
Dec 16 2019 23: +0,2.318,156
Dec 17 2019 00: +0,2.285,75
Dec 17 2019 01: +0,2.31,1420
Dec 17 2019 02: +0,2.327,163
Dec 17 2019 03: +0,2.326,78
Dec 17 2019 04: +0,2.327,148
Dec 17 2019 05: +0,4.582,1594
Dec 17 2019 06: +0,2.326,346
Dec 17 2019 07: +0,2.267,92
Dec 17 2019 08: +0,2.326,586
Dec 17 2019 09: +0,2.319,180
Dec 17 2019 10: +0,2.322,352
Dec 17 2019 11: +0,2.312,97
Dec 17 2019 12: +0,2.312,261
Dec 17 2019 13: +0,2.311,106
Dec 17 2019 14: +0,2.299,306
Dec 17 2019 15: +0,2.307,307
Dec 17 2019 16: +0,2.299,174
Dec 17 2019 17: +0,2.302,432
Dec 17 2019 18: +0,2.241,137
Dec 17 2019 19: +0,2.234,1331
Dec 17 2019 20: +0,2.259,234
Dec 17 2019 21: +0,2.243,123
Dec 17 2019 22: +0,2.237,168
Dec 17 2019 23: +0,2.231,139
Dec 18 2019 00: +0,2.233,60
Dec 18 2019 01: +0,2.219,91
Dec 18 2019 02: +0,2.23,105
Dec 18 2019 03: +0,2.231,161
Dec 18 2019 04: +0,2.232,106
Dec 18 2019 05: +0,2.228,313
Dec 18 2019 06: +0,2.219,137
Dec 18 2019 07: +0,2.22,232
Dec 18 2019 08: +0,2.233,374
Dec 18 2019 09: +0,2.234,475
Dec 18 2019 10: +0,2.219,154
Dec 18 2019 11: +0,2.218,300
Dec 18 2019 12: +0,2.225,266
Dec 18 2019 13: +0,2.225,227
Dec 18 2019 14: +0,2.224,133
Dec 18 2019 15: +0,2.222,265
Dec 18 2019 16: +0,2.215,268
Dec 18 2019 17: +0,2.202,181
Dec 18 2019 18: +0,2.227,902
Dec 18 2019 19: +0,2.202,1148
Dec 18 2019 20: +0,2.214,1504
Dec 18 2019 21: +0,2.155,1042
Dec 18 2019 22: +0,2.185,339
Dec 18 2019 23: +0,2.137,225
Dec 19 2019 00: +0,2.182,97
Dec 19 2019 01: +0,2.178,298
Dec 19 2019 02: +0,2.181,94
Dec 19 2019 03: +0,2.178,97
Dec 19 2019 04: +0,2.182,91
Dec 19 2019 05: +0,2.17,178
Dec 19 2019 06: +0,2.159,125
Dec 19 2019 07: +0,2.163,66
Dec 19 2019 08: +0,2.17,480
Dec 19 2019 09: +0,2.16,241
Dec 19 2019 10: +0,2.157,260
Dec 19 2019 11: +0,2.157,496
Dec 19 2019 12: +0,2.16,168
Dec 19 2019 13: +0,2.15,365
Dec 19 2019 14: +0,2.158,336
Dec 19 2019 15: +0,2.148,609
Dec 19 2019 16: +0,2.117,175
Dec 19 2019 17: +0,2.124,789
Dec 19 2019 18: +0,2.128,529
Dec 19 2019 19: +0,2.108,316
Dec 19 2019 20: +0,2.101,554
Dec 19 2019 21: +0,2.102,503
Dec 19 2019 22: +0,2.101,356
Dec 19 2019 23: +0,2.101,313
Dec 20 2019 00: +0,2.115,231
Dec 20 2019 01: +0,2.101,247
Dec 20 2019 02: +0,2.19,348
Dec 20 2019 03: +0,2.098,339
Dec 20 2019 04: +0,2.095,467
Dec 20 2019 05: +0,2.129,908
Dec 20 2019 06: +0,2.105,170
Dec 20 2019 07: +0,2.093,125
Dec 20 2019 08: +0,2.087,647
Dec 20 2019 09: +0,2.057,3241
Dec 20 2019 10: +0,2.075,485
Dec 20 2019 11: +0,2.095,213
Dec 20 2019 12: +0,2.098,216
Dec 20 2019 13: +0,2.108,524
Dec 20 2019 14: +0,2.115,549
Dec 20 2019 15: +0,2.101,488
Dec 20 2019 16: +0,2.056,536
Dec 20 2019 17: +0,2.044,404
Dec 20 2019 18: +0,2.058,762
Dec 20 2019 19: +0,2.101,315
Dec 20 2019 20: +0,2.08,451
Dec 20 2019 21: +0,2.101,247
Dec 20 2019 22: +0,2.094,337
Dec 20 2019 23: +0,2.101,470
Dec 21 2019 00: +0,2.129,162
Dec 21 2019 01: +0,2.099,171
Dec 21 2019 02: +0,2.127,246
Dec 21 2019 03: +0,2.171,140
Dec 21 2019 04: +0,2.172,1052
Dec 21 2019 05: +0,2.214,138
Dec 21 2019 06: +0,2.226,207
Dec 21 2019 07: +0,2.172,121
Dec 21 2019 08: +0,2.227,407
Dec 21 2019 09: +0,2.238,134
Dec 21 2019 10: +0,2.239,201
Dec 21 2019 11: +0,2.241,141
Dec 21 2019 12: +0,2.217,199
Dec 21 2019 13: +0,2.201,127
Dec 21 2019 14: +0,2.251,242
Dec 21 2019 15: +0,2.254,282
Dec 21 2019 16: +0,2.249,296
Dec 21 2019 17: +0,2.249,529
Dec 21 2019 18: +0,4.188,995
Dec 21 2019 19: +0,4.188,643
Dec 21 2019 20: +0,4.188,544
Dec 21 2019 21: +0,4.202,528
Dec 21 2019 22: +0,2.283,320
Dec 21 2019 23: +0,2.249,357
Dec 22 2019 00: +0,2.249,210
Dec 22 2019 01: +0,2.248,717
Dec 22 2019 02: +0,2.296,411
Dec 22 2019 03: +0,2.249,223
Dec 22 2019 04: +0,2.296,200
Dec 22 2019 05: +0,2.255,148
Dec 22 2019 06: +0,2.285,150
Dec 22 2019 07: +0,2.241,115
Dec 22 2019 08: +0,2.285,250
Dec 22 2019 09: +0,2.319,279
Dec 22 2019 10: +0,2.319,492
Dec 22 2019 11: +0,2.387,576
Dec 22 2019 12: +0,2.327,298
Dec 22 2019 13: +0,2.327,567
Dec 22 2019 14: +0,2.327,404
Dec 22 2019 15: +0,2.358,322
Dec 22 2019 16: +0,2.246,216
Dec 22 2019 17: +0,2.175,284
Dec 22 2019 18: +0,2.204,188
Dec 22 2019 19: +0,2.172,317
Dec 22 2019 20: +0,2.166,411
Dec 22 2019 21: +0,2.142,549
Dec 22 2019 22: +0,2.139,275
Dec 22 2019 23: +0,4.188,287
Dec 23 2019 00: +0,2.191,598
Dec 23 2019 01: +0,2.172,467
Dec 23 2019 02: +0,2.282,240
Dec 23 2019 03: +0,2.216,158
Dec 23 2019 04: +0,2.129,161
Dec 23 2019 05: +0,2.141,198
Dec 23 2019 06: +0,4.28,510
Dec 23 2019 07: +0,4.28,337
Dec 23 2019 08: +0,2.253,174
Dec 23 2019 09: +0,2.249,120
Dec 23 2019 10: +0,2.302,157
Dec 23 2019 11: +0,2.248,143
Dec 23 2019 12: +0,2.249,1050
Dec 23 2019 13: +0,2.191,162
Dec 23 2019 14: +0,2.174,321
Dec 23 2019 15: +0,2.281,243
Dec 23 2019 16: +0,2.229,295
Dec 23 2019 17: +0,2.14,556
Dec 23 2019 18: +0,2.14,520
Dec 23 2019 19: +0,2.139,2283
Dec 23 2019 20: +0,4.153,716
Dec 23 2019 21: +0,2.157,345
Dec 23 2019 22: +0,2.171,110
Dec 23 2019 23: +0,2.198,161
Dec 24 2019 00: +0,2.215,333
Dec 24 2019 01: +0,2.218,107
Dec 24 2019 02: +0,2.226,735
Dec 24 2019 03: +0,2.171,140
Dec 24 2019 04: +0,2.177,92
Dec 24 2019 05: +0,2.199,81
Dec 24 2019 06: +0,2.191,366
Dec 24 2019 07: +0,2.293,1322
Dec 24 2019 08: +0,2.304,351
Dec 24 2019 09: +0,2.295,1877
Dec 24 2019 10: +0,2.293,2460
Dec 24 2019 11: +0,2.295,777
Dec 24 2019 12: +0,2.293,232
Dec 24 2019 13: +0,2.298,686
Dec 24 2019 14: +0,2.281,208
Dec 24 2019 15: +0,2.283,406
Dec 24 2019 16: +0,2.249,716
Dec 24 2019 17: +0,2.173,1084
Dec 24 2019 18: +0,2.174,178
Dec 24 2019 19: +0,2.174,597
Dec 24 2019 20: +0,2.174,290
Dec 24 2019 21: +0,2.171,342
Dec 24 2019 22: +0,2.248,476
Dec 24 2019 23: +0,2.177,287
Dec 25 2019 00: +0,2.225,97
Dec 25 2019 01: +0,2.216,418
Dec 25 2019 02: +0,2.205,125
Dec 25 2019 03: +0,2.241,118
Dec 25 2019 04: +0,2.244,81
Dec 25 2019 05: +0,2.229,132
Dec 25 2019 06: +0,2.227,192
Dec 25 2019 07: +0,2.228,107
Dec 25 2019 08: +0,2.228,188
Dec 25 2019 09: +0,2.229,352
Dec 25 2019 10: +0,2.226,335
Dec 25 2019 11: +0,2.206,168
Dec 25 2019 12: +0,2.196,464
Dec 25 2019 13: +0,2.214,947
Dec 25 2019 14: +0,2.157,283
Dec 25 2019 15: +0,2.157,543
Dec 25 2019 16: +0,2.157,439
Dec 25 2019 17: +0,2.157,518
Dec 25 2019 18: +0,2.175,389
Dec 25 2019 19: +0,2.208,281
Dec 25 2019 20: +0,2.167,733
Dec 25 2019 21: +0,2.139,540
Dec 25 2019 22: +0,2.139,588
Dec 25 2019 23: +0,2.204,246
Dec 26 2019 00: +0,2.186,184
Dec 26 2019 01: +0,2.148,166
Dec 26 2019 02: +0,2.175,276
Dec 26 2019 03: +0,2.136,227
Dec 26 2019 04: +0,2.191,192
Dec 26 2019 05: +0,2.171,149
Dec 26 2019 06: +0,2.206,160
Dec 26 2019 07: +0,2.215,138
Dec 26 2019 08: +0,2.22,430
Dec 26 2019 09: +0,2.171,241
Dec 26 2019 10: +0,2.218,301
Dec 26 2019 11: +0,2.2,237
Dec 26 2019 12: +0,2.219,403
Dec 26 2019 13: +0,2.196,139
Dec 26 2019 14: +0,2.2,506
Dec 26 2019 15: +0,2.216,293
Dec 26 2019 16: +0,2.216,321
Dec 26 2019 17: +0,2.186,209
Dec 26 2019 18: +0,2.171,315
Dec 26 2019 19: +0,2.175,367
Dec 26 2019 20: +0,2.17,330
Dec 26 2019 21: +0,2.171,283
Dec 26 2019 22: +0,2.164,536
Dec 26 2019 23: +0,2.19,361
Dec 27 2019 00: +0,2.17,154
Dec 27 2019 01: +0,2.182,233
Dec 27 2019 02: +0,2.204,123
Dec 27 2019 03: +0,2.218,142
Dec 27 2019 04: +0,2.204,955
Dec 27 2019 05: +0,2.223,449
Dec 27 2019 06: +0,2.231,449
Dec 27 2019 07: +0,2.252,460
Dec 27 2019 08: +0,2.279,148
Dec 27 2019 09: +0,2.231,256
Dec 27 2019 10: +0,2.246,163
Dec 27 2019 11: +0,2.21,532
Dec 27 2019 12: +0,2.258,392
Dec 27 2019 13: +0,2.224,325
Dec 27 2019 14: +0,2.223,272
Dec 27 2019 15: +0,2.297,277
Dec 27 2019 16: +0,2.19,320
Dec 27 2019 17: +0,2.198,395
Dec 27 2019 18: +0,2.212,341
Dec 27 2019 19: +0,2.198,199
Dec 27 2019 20: +0,2.174,437
Dec 27 2019 21: +0,2.231,212
Dec 27 2019 22: +0,2.291,136
Dec 27 2019 23: +0,2.264,284
Dec 28 2019 00: +0,2.256,180
